,index,gene,pagerank_score,source_disease,ensembl_gene_id,druggability_tier,hgnc_names,chr_b37,start_b37,end_b37,strand,description,no_of_gwas_regions,small_mol_druggable,bio_druggable,adme_gene
602,602,HP,0.0004703028028074,AnorexiaNervosa,ENSG00000257017,Tier 3A,HP,16,72088491.0,72094954.0,1.0,haptoglobin [Source:HGNC Symbol;Acc:5141],7.0,1.0,1.0,1.0
602,602,HP,0.0004703028028074,BipolarDisorder,ENSG00000257017,Tier 3A,HP,16,72088491.0,72094954.0,1.0,haptoglobin [Source:HGNC Symbol;Acc:5141],7.0,1.0,1.0,1.0
602,602,HP,0.0004703028028074,OCD,ENSG00000257017,Tier 3A,HP,16,72088491.0,72094954.0,1.0,haptoglobin [Source:HGNC Symbol;Acc:5141],7.0,1.0,1.0,1.0
602,602,HP,0.0004703028028074,Schizophrenia,ENSG00000257017,Tier 3A,HP,16,72088491.0,72094954.0,1.0,haptoglobin [Source:HGNC Symbol;Acc:5141],7.0,1.0,1.0,1.0
602,602,HP,0.0004703028028074,TouretteSyndrome,ENSG00000257017,Tier 3A,HP,16,72088491.0,72094954.0,1.0,haptoglobin [Source:HGNC Symbol;Acc:5141],7.0,1.0,1.0,1.0
602,602,HP,0.0004703028028074,UnipolarDepression,ENSG00000257017,Tier 3A,HP,16,72088491.0,72094954.0,1.0,haptoglobin [Source:HGNC Symbol;Acc:5141],7.0,1.0,1.0,1.0
620,620,ATP2A2,0.0004664559360162,AnorexiaNervosa,ENSG00000174437,Tier 3B,ATP2A2,12,110718561.0,110788898.0,1.0,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]",2.0,1.0,1.0,1.0
620,620,ATP2A2,0.0004664559360162,BipolarDisorder,ENSG00000174437,Tier 3B,ATP2A2,12,110718561.0,110788898.0,1.0,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]",2.0,1.0,1.0,1.0
620,620,ATP2A2,0.0004664559360162,OCD,ENSG00000174437,Tier 3B,ATP2A2,12,110718561.0,110788898.0,1.0,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]",2.0,1.0,1.0,1.0
620,620,ATP2A2,0.0004664559360162,Schizophrenia,ENSG00000174437,Tier 3B,ATP2A2,12,110718561.0,110788898.0,1.0,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]",2.0,1.0,1.0,1.0
620,620,ATP2A2,0.0004664559360162,TouretteSyndrome,ENSG00000174437,Tier 3B,ATP2A2,12,110718561.0,110788898.0,1.0,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]",2.0,1.0,1.0,1.0
620,620,ATP2A2,0.0004664559360162,UnipolarDepression,ENSG00000174437,Tier 3B,ATP2A2,12,110718561.0,110788898.0,1.0,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]",2.0,1.0,1.0,1.0
628,628,PAM,0.000466214432254,PD,ENSG00000145730,Tier 2,PAM,5,102089685.0,102366809.0,1.0,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:8596],0.0,1.0,1.0,1.0
630,630,ETV5,0.0004661799988689,BipolarDisorder,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
638,638,HBEGF,0.0004652219450999,AD,ENSG00000113070,Tier 1,HBEGF,5,139712428.0,139726216.0,-1.0,heparin-binding EGF-like growth factor [Source:HGNC Symbol;Acc:3059],0.0,1.0,1.0,1.0
641,641,ATP2B1,0.0004647749531563,BrainAneurysm,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
648,648,CDH10,0.0004626361236933,AnorexiaNervosa,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
655,655,MDK,0.0004614288380923,AnorexiaNervosa,ENSG00000110492,Tier 3A,MDK,11,46402306.0,46405375.0,1.0,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:6972],0.0,1.0,1.0,1.0
655,655,MDK,0.0004614288380923,BipolarDisorder,ENSG00000110492,Tier 3A,MDK,11,46402306.0,46405375.0,1.0,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:6972],0.0,1.0,1.0,1.0
655,655,MDK,0.0004614288380923,OCD,ENSG00000110492,Tier 3A,MDK,11,46402306.0,46405375.0,1.0,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:6972],0.0,1.0,1.0,1.0
655,655,MDK,0.0004614288380923,Schizophrenia,ENSG00000110492,Tier 3A,MDK,11,46402306.0,46405375.0,1.0,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:6972],0.0,1.0,1.0,1.0
655,655,MDK,0.0004614288380923,TouretteSyndrome,ENSG00000110492,Tier 3A,MDK,11,46402306.0,46405375.0,1.0,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:6972],0.0,1.0,1.0,1.0
655,655,MDK,0.0004614288380923,UnipolarDepression,ENSG00000110492,Tier 3A,MDK,11,46402306.0,46405375.0,1.0,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:6972],0.0,1.0,1.0,1.0
662,662,DKK1,0.0004614288380923,Schizophrenia,ENSG00000107984,Tier 1,DKK1,10,54074056.0,54077802.0,1.0,dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:2891],0.0,1.0,1.0,1.0
687,687,TXK,0.0004597414579143,MS,ENSG00000074966,Tier 1,TXK,4,48068410.0,48136273.0,-1.0,TXK tyrosine kinase [Source:HGNC Symbol;Acc:12434],0.0,1.0,1.0,1.0
689,689,TNK2,0.0004597414579143,PD,ENSG00000061938,Tier 1,TNK2,3,195590235.0,195638816.0,-1.0,"tyrosine kinase, non-receptor, 2 [Source:HGNC Symbol;Acc:19297]",0.0,1.0,1.0,1.0
697,697,PTPRJ,0.0004597414579143,AD,ENSG00000149177,Tier 3A,PTPRJ,11,48002113.0,48189670.0,1.0,"protein tyrosine phosphatase, receptor type, J [Source:HGNC Symbol;Acc:9673]",7.0,1.0,1.0,1.0
704,704,TUBA4A,0.0004597414579143,ALS,ENSG00000127824,Tier 3B,TUBA4A,2,220114433.0,220142892.0,-1.0,"tubulin, alpha 4a [Source:HGNC Symbol;Acc:12407]",0.0,1.0,1.0,1.0
705,705,AATK,0.0004597414579143,NeuroticDisorder,ENSG00000181409,Tier 3A,AATK,17,79091095.0,79139877.0,-1.0,apoptosis-associated tyrosine kinase [Source:HGNC Symbol;Acc:21],0.0,1.0,1.0,1.0
705,705,AATK,0.0004597414579143,UnipolarDepression,ENSG00000181409,Tier 3A,AATK,17,79091095.0,79139877.0,-1.0,apoptosis-associated tyrosine kinase [Source:HGNC Symbol;Acc:21],0.0,1.0,1.0,1.0
718,718,FLOT1,0.0004597414579143,UnipolarDepression,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
736,736,CD19,0.0004597414579143,PD,ENSG00000177455,Tier 1,CD19,16,28943260.0,28950667.0,1.0,CD19 molecule [Source:HGNC Symbol;Acc:1633],8.0,1.0,1.0,1.0
745,745,CD5,0.0004597414579143,MS,ENSG00000110448,Tier 1,CD5,11,60869867.0,60895324.0,1.0,CD5 molecule [Source:HGNC Symbol;Acc:1685],0.0,1.0,1.0,1.0
752,752,NOX4,0.0004597414579143,AnorexiaNervosa,ENSG00000086991,Tier 2,NOX4,11,89057524.0,89322779.0,-1.0,NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891],11.0,1.0,1.0,1.0
752,752,NOX4,0.0004597414579143,BipolarDisorder,ENSG00000086991,Tier 2,NOX4,11,89057524.0,89322779.0,-1.0,NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891],11.0,1.0,1.0,1.0
752,752,NOX4,0.0004597414579143,OCD,ENSG00000086991,Tier 2,NOX4,11,89057524.0,89322779.0,-1.0,NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891],11.0,1.0,1.0,1.0
752,752,NOX4,0.0004597414579143,Schizophrenia,ENSG00000086991,Tier 2,NOX4,11,89057524.0,89322779.0,-1.0,NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891],11.0,1.0,1.0,1.0
752,752,NOX4,0.0004597414579143,TouretteSyndrome,ENSG00000086991,Tier 2,NOX4,11,89057524.0,89322779.0,-1.0,NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891],11.0,1.0,1.0,1.0
752,752,NOX4,0.0004597414579143,UnipolarDepression,ENSG00000086991,Tier 2,NOX4,11,89057524.0,89322779.0,-1.0,NADPH oxidase 4 [Source:HGNC Symbol;Acc:7891],11.0,1.0,1.0,1.0
765,765,MST1R,0.0004597414579143,Schizophrenia,ENSG00000164078,Tier 1,MST1R,3,49924435.0,49941299.0,-1.0,macrophage stimulating 1 receptor (c-met-related tyrosine kinase) [Source:HGNC Symbol;Acc:7381],3.0,1.0,1.0,1.0
767,767,SST,0.0004589733019441,MS,ENSG00000157005,Tier 1,SST,3,187386694.0,187388187.0,-1.0,somatostatin [Source:HGNC Symbol;Acc:11329],0.0,1.0,1.0,1.0
781,781,MAP2K5,0.000456905040935,BipolarDisorder,ENSG00000137764,Tier 1,MAP2K5,15,67835047.0,68099461.0,1.0,mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:6845],7.0,1.0,1.0,1.0
781,781,MAP2K5,0.000456905040935,RestlessLeg,ENSG00000137764,Tier 1,MAP2K5,15,67835047.0,68099461.0,1.0,mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:6845],7.0,1.0,1.0,1.0
806,806,PRKAG1,0.0004425399982963,BipolarDisorder,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
810,810,VRK2,0.0004410516180627,AnorexiaNervosa,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,BipolarDisorder,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,MajorDepressiveDisorder,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,OCD,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,PartialEpilepsy,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,Schizophrenia,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,TouretteSyndrome,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
810,810,VRK2,0.0004410516180627,UnipolarDepression,ENSG00000028116,Tier 1,VRK2,2,58134786.0,58387055.0,1.0,vaccinia related kinase 2 [Source:HGNC Symbol;Acc:12719],2.0,1.0,1.0,1.0
811,811,VRK1,0.0004410516180627,ALS,ENSG00000100749,Tier 3A,VRK1,14,97263641.0,97398059.0,1.0,vaccinia related kinase 1 [Source:HGNC Symbol;Acc:12718],0.0,1.0,1.0,1.0
812,812,PLK2,0.0004410516180627,Schizophrenia,ENSG00000145632,Tier 2,PLK2,5,57749809.0,57756087.0,-1.0,polo-like kinase 2 [Source:HGNC Symbol;Acc:19699],0.0,1.0,1.0,1.0
814,814,HDAC4,0.0004390584625554,BrainAneurysm,ENSG00000068024,Tier 1,HDAC4,2,239969864.0,240323348.0,-1.0,histone deacetylase 4 [Source:HGNC Symbol;Acc:14063],0.0,1.0,1.0,1.0
819,819,ITGA2B,0.0004390584625554,AD,ENSG00000005961,Tier 1,ITGA2B,17,42449548.0,42466873.0,-1.0,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41) [Source:HGNC Symbol;Acc:6138]",1.0,1.0,1.0,1.0
819,819,ITGA2B,0.0004390584625554,PD,ENSG00000005961,Tier 1,ITGA2B,17,42449548.0,42466873.0,-1.0,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41) [Source:HGNC Symbol;Acc:6138]",1.0,1.0,1.0,1.0
829,829,SEMA3E,0.0004378740066682,UnipolarDepression,ENSG00000170381,Tier 3B,SEMA3E,7,82993222.0,83278326.0,-1.0,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:HGNC Symbol;Acc:10727]",0.0,1.0,1.0,1.0
831,831,SEMA3C,0.0004378740066682,AD,ENSG00000075223,Tier 3A,SEMA3C,7,80371854.0,80551675.0,-1.0,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C [Source:HGNC Symbol;Acc:10725]",1.0,1.0,1.0,1.0
833,833,IAPP,0.0004367555788455,ProgressiveSupranuclearPalsy,ENSG00000121351,Tier 1,IAPP,12,21507893.0,21532912.0,1.0,islet amyloid polypeptide [Source:HGNC Symbol;Acc:5329],0.0,1.0,1.0,1.0
834,834,SPON1,0.0004367555788455,AD,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
838,838,TNFRSF25,0.0004350446021285,MS,ENSG00000215788,Tier 3A,TNFRSF25,1,6521211.0,6526255.0,-1.0,"tumor necrosis factor receptor superfamily, member 25 [Source:HGNC Symbol;Acc:11910]",0.0,1.0,1.0,1.0
842,842,ADCY2,0.0004338204363955,BipolarDisorder,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
842,842,ADCY2,0.0004338204363955,UnipolarDepression,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
843,843,CILK1,0.0004335731888428,PartialEpilepsy,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
844,844,DYRK1A,0.0004335731888428,PD,ENSG00000157540,Tier 1,DYRK1A,21,38738092.0,38889753.0,1.0,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:3091],0.0,1.0,1.0,1.0
845,845,CHRM2,0.0004335731888428,MajorDepressiveDisorder,ENSG00000181072,Tier 1,CHRM2,7,136553416.0,136705002.0,1.0,"cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]",1.0,1.0,1.0,1.0
845,845,CHRM2,0.0004335731888428,UnipolarDepression,ENSG00000181072,Tier 1,CHRM2,7,136553416.0,136705002.0,1.0,"cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]",1.0,1.0,1.0,1.0
846,846,PSEN1,0.0004284279468102,AD,ENSG00000080815,Tier 1,PSEN1,14,73603126.0,73690399.0,1.0,presenilin 1 [Source:HGNC Symbol;Acc:9508],0.0,1.0,1.0,1.0
846,846,PSEN1,0.0004284279468102,FrontotemporalDementia,ENSG00000080815,Tier 1,PSEN1,14,73603126.0,73690399.0,1.0,presenilin 1 [Source:HGNC Symbol;Acc:9508],0.0,1.0,1.0,1.0
847,847,CHI3L1,0.0004284279468102,Schizophrenia,ENSG00000133048,Tier 3A,CHI3L1,1,203148059.0,203155877.0,-1.0,chitinase 3-like 1 (cartilage glycoprotein-39) [Source:HGNC Symbol;Acc:1932],0.0,1.0,1.0,1.0
848,848,SLC9A8,0.0004284279468102,ALS,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
848,848,SLC9A8,0.0004284279468102,MS,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
853,853,ILDR1,0.0004229047008411,MS,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
856,856,HCRT,0.000421242795876,NarcolepsyCataplexy,ENSG00000161610,Tier 3B,HCRT,17,40336078.0,40337470.0,-1.0,hypocretin (orexin) neuropeptide precursor [Source:HGNC Symbol;Acc:4847],0.0,1.0,1.0,1.0
856,856,HCRT,0.000421242795876,Narcolepsy,ENSG00000161610,Tier 3B,HCRT,17,40336078.0,40337470.0,-1.0,hypocretin (orexin) neuropeptide precursor [Source:HGNC Symbol;Acc:4847],0.0,1.0,1.0,1.0
865,865,TNFSF18,0.000421242795876,NarcolepsyCataplexy,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
865,865,TNFSF18,0.000421242795876,Narcolepsy,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
872,872,IL7,0.0004168373845001,MS,ENSG00000104432,Tier 3A,IL7,8,79587978.0,79717758.0,-1.0,interleukin 7 [Source:HGNC Symbol;Acc:6023],0.0,1.0,1.0,1.0
875,875,AKT3,0.0004160165398302,AnorexiaNervosa,ENSG00000117020,Tier 1,AKT3,1,243651535.0,244014381.0,-1.0,v-akt murine thymoma viral oncogene homolog 3 [Source:HGNC Symbol;Acc:393],1.0,1.0,1.0,1.0
875,875,AKT3,0.0004160165398302,Schizophrenia,ENSG00000117020,Tier 1,AKT3,1,243651535.0,244014381.0,-1.0,v-akt murine thymoma viral oncogene homolog 3 [Source:HGNC Symbol;Acc:393],1.0,1.0,1.0,1.0
879,879,SRPK2,0.0004113727537413,AnorexiaNervosa,ENSG00000135250,Tier 1,SRPK2,7,104751151.0,105039755.0,-1.0,SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306],1.0,1.0,1.0,1.0
879,879,SRPK2,0.0004113727537413,BipolarDisorder,ENSG00000135250,Tier 1,SRPK2,7,104751151.0,105039755.0,-1.0,SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306],1.0,1.0,1.0,1.0
879,879,SRPK2,0.0004113727537413,OCD,ENSG00000135250,Tier 1,SRPK2,7,104751151.0,105039755.0,-1.0,SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306],1.0,1.0,1.0,1.0
879,879,SRPK2,0.0004113727537413,Schizophrenia,ENSG00000135250,Tier 1,SRPK2,7,104751151.0,105039755.0,-1.0,SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306],1.0,1.0,1.0,1.0
879,879,SRPK2,0.0004113727537413,TouretteSyndrome,ENSG00000135250,Tier 1,SRPK2,7,104751151.0,105039755.0,-1.0,SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306],1.0,1.0,1.0,1.0
879,879,SRPK2,0.0004113727537413,UnipolarDepression,ENSG00000135250,Tier 1,SRPK2,7,104751151.0,105039755.0,-1.0,SRSF protein kinase 2 [Source:HGNC Symbol;Acc:11306],1.0,1.0,1.0,1.0
881,881,CDH11,0.0004031510358472,Schizophrenia,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
889,889,LTBP3,0.000383341996137,UnipolarDepression,ENSG00000168056,Tier 3A,LTBP3,11,65306276.0,65326401.0,-1.0,latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:6716],3.0,1.0,1.0,1.0
896,896,VEGFC,0.0003731117201246,BrainAneurysm,ENSG00000150630,Tier 3B,VEGFC,4,177604689.0,177713881.0,-1.0,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:12682],0.0,1.0,1.0,1.0
